Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.13803295937940482,-0.30582554890713615,0.24987723504034764,2.7362709356249076e-31,-1.656834142232511,1.006020085706613,2.3502296934621788e-30
0.13948832119517957,-0.30822969445130566,0.2513405885379054,2.770425487147771e-31,-1.6470291314618308,1.0049741882438776,2.3433972626259027e-30
0.14096029554697811,-0.31064684490294536,0.2528191499969913,2.8048692207557958e-31,-1.6372173131717775,1.0039875712513044,2.336549877204033e-30
0.14244908200246306,-0.31307698981005916,0.25431317401244313,2.8396042993802768e-31,-1.6273984345981394,1.0030600247285384,2.329687802269828e-30
0.1439548815721415,-0.31552011445432127,0.25582291871997775,2.8746328750023954e-31,-1.6175722422572771,1.0021913371085283,2.322811304148957e-30
0.14547789928357557,-0.3179762039060032,0.2573486484228267,2.9099571478967328e-31,-1.607738465184562,1.0013812936219104,2.3159206387744664e-30
0.14701834172239156,-0.32044523888331916,0.25889063117017214,2.9455793085944423e-31,-1.5978968312042743,1.0006296776845647,2.3090160631420484e-30
0.1485764177407767,-0.32292719678583015,0.2604491395150895,2.981501553784035e-31,-1.5880470622661664,0.9999362702818415,2.302097832138779e-30
0.15015233875078512,-0.32542205202956137,0.26202445085468173,3.0177260923916077e-31,-1.5781888726463482,0.9993008496915948,2.2951661973629044e-30
0.15174631871281036,-0.3279297758854229,0.2636168474651198,3.054255144565619e-31,-1.568321969131834,0.9987231913758333,2.2882214073328682e-30
0.1533585739945298,-0.3304503361151139,0.26522661640799794,3.0910909377131397e-31,-1.5584460519788632,0.9982030678981436,2.2812637082434177e-30
0.15498932496059134,-0.332983699294172,0.26685405116442396,3.1282357419588994e-31,-1.5485608053703066,0.9977402483403117,2.2742933373183284e-30
0.156638792054675,-0.3355298245648431,0.2684994477726357,3.1656917800653447e-31,-1.5386659213289662,0.9973344993200579,2.267310539750642e-30
0.15830719993513487,-0.3380886699321017,0.2701631090047662,3.2034613210325548e-31,-1.528761074588354,0.9969855835847936,2.2603155510742556e-30
0.15999477628427253,-0.34066019022255667,0.2718453432258502,3.241546651946346e-31,-1.5188459301286465,0.99669326034001,2.2533086025486696e-30
0.16170175086505706,-0.34324433548581934,0.27354646350279604,3.2799500558851806e-31,-1.508920148822664,0.9964572852691418,2.2462899252325163e-30
