Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.7431768802590261,0.8467664520817868,0.0631515175999137,0.00084372330573466,0.04080529176119481,-0.012474566334208492,-0.06535098879761007
0.7500733743244911,0.8470468475181289,0.06305778337401714,0.00039295075585127245,0.040508211371714176,-0.014708759105199868,-0.06537164568272302
0.7569604963339511,0.8473247792750308,0.06294879675390527,-0.000057299725422212935,0.040200540495081975,-0.016940736283779245,-0.06537726168713938
0.7638384430690508,0.8476001888984612,0.06282461254356675,-0.0005069371348555877,0.039882523194349886,-0.019170131229116802,-0.06536778624761501
0.7707074474192852,0.8478730211534122,0.06268528590828791,-0.0009558728920796005,0.03955440493238225,-0.021396589441425463,-0.06534316782327519
0.7775677482657837,0.8481432227822185,0.06253087267247835,-0.0014040188442634785,0.03921643373808735,-0.023619758523621737,-0.06530335373154214
0.7844195743014296,0.8484107418620153,0.06236142966297169,-0.0018512861819602608,0.03886886093287157,-0.0258392826492459,-0.06524829025955996
0.7912631703688561,0.8486755288334713,0.062177014077737444,-0.0022975871317855896,0.03851193974716018,-0.028054810804008234,-0.06517792251378689
0.7980987953012331,0.8489375363860656,0.06197768336984021,-0.00274283478312967,0.03814592525689269,-0.030265995775207832,-0.06509219430924967
0.8049267167895422,0.8491967192337502,0.061763495260453063,-0.0031869427194194423,0.03777107450808945,-0.03247249216801206,-0.06499104813874317
0.811747216628094,0.8494530342886967,0.061534507463759464,-0.0036298253232517953,0.03738764609557484,-0.03467395776691352,-0.06487442502686847
0.8185605831974692,0.8497064403495632,0.06129077781699793,-0.00407139724929101,0.03699590044512115,-0.036870050761195226,-0.06474226457866478
0.8253671200386654,0.8499568983951138,0.06103236388503199,-0.004511573940228155,0.03659609919986023,-0.03906043215350329,-0.06459450476885881
0.8321671403011708,0.8502043713451044,0.06075932303892827,-0.004950271222943958,0.036188505400425515,-0.04124476359562733,-0.06443108197296053
0.8389609654838966,0.8504488239870798,0.06047171242533848,-0.005387405183236331,0.03577338344276772,-0.0434227066052542,-0.06425193096257587
0.8457489272575163,0.8506902230145269,0.060169588816078666,-0.005822892237501037,0.03535099885169442,-0.045593922761932554,-0.06405698483213657
0.8525313623438735,0.8509285368173094,0.059853008769905104,-0.006256648757243183,0.034921618485762806,-0.04775807167205879,-0.06384617513004834
0.8593086160474092,0.8511637355831706,0.05952202843328093,-0.006688591248996324,0.0344855102129376,-0.04991481169911894,-0.06361943176947706
0.866081031221479,0.851395790893884,0.05917670405805481,-0.007118635605265775,0.034042943521402885,-0.05206379605302497,-0.06337668343548435
0.8728489638177817,0.8516246762436996,0.058817091224577206,-0.007546698048916299,0.03359418841620078,-0.054204677332789476,-0.06311785711002109
0.8796127594752445,0.851850366224812,0.05844324606414971,-0.00797269360465561,0.033139516860079855,-0.05633709970792178,-0.06284287901202432
0.886372767321825,0.8520728369927687,0.058055224609675674,-0.008396536936571114,0.03267920178500665,-0.05846070291758774,-0.06255167423758609
0.8931293252346924,0.8522920657750492,0.05765308370248359,-0.008818141386817588,0.032213518000603784,-0.06057511726473466,-0.06224416754349844
0.899882764786412,0.8525080310461253,0.057236880855603633,-0.009237419261772923,0.03174274178397407,-0.06267996484551865,-0.06192028338890839
0.9066334029874992,0.8527207122765694,0.05680667491222078,-0.00965428129856716,0.03126715136639298,-0.06477485666323579,-0.06157994659816332
0.9133815339732964,0.8529300897047383,0.05636252681384146,-0.010068636148305346,0.03078702744339854,-0.06685938980639755,-0.06122308316095873
0.9201274307257429,0.8531361444376021,0.055904499781464195,-0.010480390493101392,0.030302652972535447,-0.06893314779964885,-0.06084962060160289
0.926871331992821,0.8533388581063969,0.05543266052604888,-0.010889448270893283,0.029814314014807643,-0.07099569645299175,-0.060459489211898955
0.9336134403037528,0.853538212887038,0.05494707980910277,-0.011295710604971958,0.029322299780107607,-0.07304658323883138,-0.06005262281121357
0.9403539112108786,0.853734191274698,0.054447833683241055,-0.011699075225288595,0.028826903290277515,-0.07508533409088722,-0.0596289601148035
0.9470928383974591,0.8539267757742839,0.05393500517831142,-0.01209943568404077,0.028328422340981062,-0.07711144913431348,-0.05918844655588465
0.9538302580102934,0.8541159491715097,0.053408684639458984,-0.012496681754637425,0.02782715902104975,-0.07912440437967061,-0.05873103502023891
0.9605661240905738,0.8543016940019904,0.05286897234711812,-0.012890698151969839,0.027323421333950975,-0.08112364490328315,-0.05825668860365556
0.9673003062889245,0.8544839926924519,0.05231597956658442,-0.013281364628778148,0.026817523136445035,-0.08310858496631711,-0.05776538210432346
0.9740325721784118,0.8546628273035891,0.05174983091724567,-0.013668555219907818,0.026309785176400338,-0.08507860379315486,-0.057257104747368406
0.9807625805543853,0.8548381796094172,0.05117066597291239,-0.014052138189082717,0.02580053525326059,-0.08703304489419834,-0.05673186232044376
0.9874898595168152,0.8550100308105758,0.05057864226759398,-0.014431975170407625,0.0252901094624018,-0.08897121126976953,-0.05618968066729254
0.9942138040022539,0.8551783617939538,0.04997393675547171,-0.014807921495017095,0.02477885189579503,-0.09089236663300249,-0.05563060788027535
1.000933662310049,0.8553431531288171,0.049356748281045144,-0.015179825955304318,0.024267115089196586,-0.0927957337652358,-0.05505471748805194
1.007648524965074,0.8555043851542564,0.048727299936870194,-0.01554753077950409,0.02375526020414735,-0.09468049394050566,-0.05446211163354179
1.0143573183107712,0.8556620382035596,0.04808584103796938,-0.01591087193967986,0.0232436567547768,-0.09654578806542566,-0.05385292397155605
1.021058803970838,0.8558160929725692,0.04743264853072191,-0.0162696798359506,0.022732681789906405,-0.09839071977708759,-0.053227322083853036
1.0277515748764474,0.8559665308023224,0.04676802868593059,-0.016623779842346708,0.022222719243772296,-0.10021435787258748,-0.05258551019967045
1.0344340627909283,0.8561133342104973,0.04609231759068221,-0.016972993504086917,0.021714158325461377,-0.10201574214457006,-0.05192773078183524
1.0411045539091164,0.8562564875562716,0.045405880643981794,-0.017317140156009984,0.02120739122573479,-0.10379389147545508,-0.05125426511156734
1.0477611996805765,0.856395977542522,0.04470911231184379,-0.0176560382686297,0.02070281114213001,-0.10554781062906805,-0.05056543406381598
1.054402043578064,0.8565317939899341,0.0440024339799209,-0.01798950757095574,0.020200809075047274,-0.1072765011722523,-0.04986159692503324
1.0610250477542047,0.8566639305103345,0.04328629146510725,-0.01831737107462316,0.019701770652362383,-0.10897897202847834,-0.04914314972817639
1.0676281300331083,0.8567923852811262,0.04256115104295877,-0.018639457494619264,0.019206072231637908,-0.11065425224011069,-0.0484105219321605
1.0742091960446298,0.8569171616024799,0.04182749559105164,-0.01895560327787917,0.018714077467128956,-0.11230140185362518,-0.04766417301077741
1.0807661802436546,0.8570382685074657,0.041085819358946694,-0.019265654897179,0.018226133344075954,-0.11391952433894185,-0.04690458743365558
1.0872970852874302,0.8571557212117905,0.04033662250219417,-0.019569470865892447,0.017742566510112363,-0.11550777771004275,-0.04613226915872329
1.0938000175191098,0.8572695413748391,0.03958040568963037,-0.01986692336837371,0.01726368009427187,-0.1170653837757589,-0.045347735958337326
1.1002732161191233,0.8573797571496282,0.03881766514330433,-0.02015789940857029,0.01678975120376937,-0.1185916349815923,-0.04455151397075159
1.1067150914597927,0.8574864033017877,0.038048886339163354,-0.020442302183984715,0.016321027968512695,-0.12008590252574931,-0.04374413064195975
1.113124231127303,0.8575895207145103,0.03727454134712707,-0.020720050843698205,0.015857729166554778,-0.12154763605820959,-0.0429261112869498
1.11949943153818,0.8576891562818603,0.03649508304137768,-0.0209910812499694,0.015400042181407465,-0.1229763686771894,-0.04209797222691869
1.1258396953252732,0.8577853622181562,0.035710943380334606,-0.021255345126179385,0.014948123625321308,-0.12437171344633552,-0.041260218093384295
1.132144234124168,0.8578781954709233,0.03492253112620795,-0.021512809392310095,0.014502099705389519,-0.1257333608620206,-0.04041333849117043
1.1384124722849092,0.8579677171593107,0.03413022952452249,-0.02176345548238106,0.014062066651152068,-0.12706107618659676,-0.03955780456636153
1.1446440359605423,0.8580539918250517,0.03333439593601532,-0.022007278039423903,0.01362809227182071,-0.12835469343213576,-0.038694067651996275
1.1508387412298795,0.8581370867216095,0.03253536178466273,-0.02224428359645871,0.013200217630563792,-0.1296141091900771,-0.037822558281952266
1.1569965845833046,0.8582170711862547,0.031733432388419365,-0.022474489377360768,0.012778458587578635,-0.13083927701672288,-0.03694368510980207
1.1631177138418807,0.8582940158159924,0.030928889540856312,-0.02269792141697947,0.012362808688138218,-0.13203019810916938,-0.036057836894383834
1.1692024328493518,0.8583679921399554,0.030121989891665847,-0.02291461400250001,0.011953239725098434,-0.13318691892794857,-0.03516537994148479
1.1752511710105276,0.8584390718930148,0.02931296809735635,-0.023124607867991358,0.011549704680479628,-0.13430952210139663,-0.03426666084188009
1.181264469279704,0.8585073265642791,0.028502038026126365,-0.023327949087754526,0.01115213949183985,-0.13539812096770693,-0.03336200715808914
1.1872429644876716,0.8585728269763073,0.027689394344662027,-0.023524687981414008,0.010760464883324111,-0.13645285410847527,-0.032451728602883166
1.1931873835405038,0.8586356430169978,0.026875212902735778,-0.02371487840814322,0.01037458750146921,-0.13747388190357826,-0.03153611693356981
1.1990985189404322,0.8586958432101404,0.0260596537887275,-0.023898576515224996,0.009994402218625534,-0.13846138010066228,-0.030615448903057865
1.2049772313538776,0.8587534946122468,0.025242860801333332,-0.024075840421089335,0.009619792621178024,-0.13941553834646572,-0.029689985244268743
1.210824413680962,0.8588086623560408,0.02442496634383208,-0.02424672877484757,0.009250633910293625,-0.14033655262952485,-0.028759975839163066
1.2166410113065929,0.8588614097798261,0.02360608861031022,-0.024411301078994505,0.008886792160182276,-0.1412246271698589,-0.02782565621323819
1.2224279970517367,0.8589117981317687,0.0227863351206563,-0.024569616681308512,0.008528126421684903,-0.14207996911413345,-0.026887251260085357
1.2281863697808193,0.8589598865266518,0.021965803024748373,-0.024721734522389394,0.008174489272296621,-0.14290278726921768,-0.025944975345034774
1.2339171459242502,0.8590057318537043,0.02114458044473695,-0.024867712715981132,0.007825727769457152,-0.14369328990985164,-0.024999033625459445
1.2396213494276493,0.8590493886932843,0.02032274809565644,-0.02500760814196729,0.007481684448819336,-0.1444516826304945,-0.024049623732461403
1.2453000180657534,0.8590909093730915,0.019500378582221485,-0.025141476477551696,0.007142197295522084,-0.14517816855421165,-0.02309693479830364
1.2509541891383695,0.8591303438725366,0.018677538680102114,-0.025269371739008676,0.0068071009319241454,-0.1458729458755417,-0.022141149950167707
1.2565849121956085,0.8591677399319048,0.017854287719428808,-0.025391346481252335,0.006476226160278939,-0.14653620896104988,-0.02118244430875359
1.2621932243474345,0.8592031429066859,0.017030681425657335,-0.0255074511710183,0.006149401695964092,-0.14716814495094996,-0.02022098934403713
1.267780165694602,0.859236595904276,0.01620676992586264,-0.025617734478518835,0.005826453502000707,-0.1477689353432282,-0.01925695046667662
1.2733467750014893,0.8592681397814543,0.015382598626712306,-0.025722243122177114,0.0055072052799862835,-0.14833875514503458,-0.018290487962657302
1.2788940745972408,0.8592978130940118,0.014558210710825715,-0.025821021555215425,0.00519147954386598,-0.14887777115318954,-0.01732175985059416
1.2844230872548978,0.8593256522301932,0.013733644900822635,-0.02591411226644368,0.004879096841470259,-0.14938614357971441,-0.016350919200687493
1.2899348350216602,0.8593516914289832,0.012908935871645802,-0.026001555708726483,0.004569876014401925,-0.14986402564760445,-0.015378114552482508
1.2954303176163326,0.859375962712794,0.01208411773687108,-0.026083389943141067,0.004263635576159763,-0.1503115616276829,-0.014403493978070704
1.3009105364154634,0.8593984960392224,0.011259220716602432,-0.026159651024938196,0.00396019251600664,-0.15072888892736686,-0.013427201112645174
1.3063764797534814,0.8594193192661912,0.01043427358500091,-0.02623037277073375,0.0036593632669571848,-0.1511161367977354,-0.012449378004457515
1.3118291394817332,0.8594384582476311,0.00960930141460459,-0.026295586973524677,0.0033609629290140683,-0.15147342748963832,-0.011470162406797794
1.317269478415865,0.8594559367477826,0.00878433073690073,-0.026355323008278236,0.0030648071801923156,-0.15180087407194356,-0.010489693870122767
1.3226984724907513,0.8594717766190065,0.007959383399175972,-0.02640960834233894,0.0027707100888822674,-0.15209858320675138,-0.009508106422832225
1.3281170801933349,0.8594859977234999,0.00713448142055907,-0.02645846818054832,0.0024784858988979776,-0.15236665318426226,-0.00852553431119542
1.333526251857523,0.8594986179947587,0.006309645814024007,-0.02650192559389046,0.0021879486264400083,-0.1526051746073224,-0.00754211058033619
1.3389269275137117,0.8595096534595958,0.005484897137589559,-0.026540001521070937,0.001898912277166392,-0.15281423038056913,-0.006557967710886836
1.3443200485007403,0.8595191182846957,0.004660253938275693,-0.026572714862187326,0.0016111903239986061,-0.15299389620616172,-0.005573235741730843
1.3497065516774474,0.8595270247787701,0.0038357338454584155,-0.026600082426560846,0.0013245961162955868,-0.1531442402798329,-0.004588043552704841
1.3550873605520304,0.8595333834002384,0.0030113551410665958,-0.026622118906198637,0.0010389434427257973,-0.15326532312812854,-0.003602520723928645
1.3604633972950069,0.859538202794515,0.0021871351297449676,-0.026638836958876443,0.0007540459807584916,-0.15335719804896386,-0.0026167955722341658
1.3658355817173182,0.8595414898032967,0.0013630904981817176,-0.02665024720138618,0.0004697174406265349,-0.15341991105984057,-0.0016309955627624613
1.371204828873333,0.8595432494740858,0.0005392378848253584,-0.02665635821035246,0.00018577177889504888,-0.1534535008886113,-0.0006452479739989499
1.376572051800863,0.8595434850720248,-0.0002844063399015188,-0.026657176537864806,-0.00009797686142951046,-0.1534579990467326,0.0003403203810178072
1.3819381581300592,0.8595421980881442,-0.0011078253545363814,-0.026652706721395747,-0.0003817138870844646,-0.15343342987219155,0.0013255823101614476
1.3873048722709589,0.859539387702594,-0.0019311277967445756,-0.026642949408613375,-0.0006656676930800558,-0.15337980021270453,0.0023105608778027607
1.3926732509949693,0.8595350510352772,-0.0027543196720456143,-0.02662790222824809,-0.0009500311883054271,-0.1532971042085831,0.003295156420624382
1.3980442049010995,0.8595291834486579,-0.003577384174067938,-0.02660756085045945,-0.0012349892844455,-0.1531853291198341,0.004279242072265875
1.4034186401583557,0.8595217785375412,-0.004400303240601599,-0.02658191896645018,-0.0015207263021404715,-0.15304445521353044,0.005262689575240077
1.4087974735871835,0.8595128281043182,-0.005223059665619998,-0.026550968224431388,-0.001807426685000613,-0.15287445541243877,0.006245371822677412
1.4141816240344744,0.8595023221567194,-0.006045635575781543,-0.02651469825036477,-0.0020952744554782565,-0.15267529541055114,0.00722716105306345
1.4195720084345285,0.8594902489079961,-0.006868011628375775,-0.026473096683504994,-0.0023844529130091045,-0.1524469338705933,0.008207927911827484
1.424969544914845,0.8594765947639187,-0.007690167286520345,-0.02642614917278754,-0.002675144703849377,-0.1521893224070967,0.00918754180171619
1.4303751662326154,0.8594613442725882,-0.008512082658991489,-0.02637383925232954,-0.00296753245018396,-0.15190240490721302,0.010165873094157939
1.4357898058102065,0.8594444801387833,-0.009333736160282219,-0.026316148445933593,-0.0032617979030913056,-0.15158611810919537,0.011142790359499888
1.4412144035162837,0.8594259831913865,-0.010155105179352055,-0.026253056216806746,-0.0035581221516921497,-0.1512403913319562,0.012118161186534257
1.4466499000834852,0.8594058323832185,-0.010976165020526892,-0.026184540034783085,-0.0038566852106715305,-0.15086514684922353,0.013091850949380588
